id;nom;insee;adresse;url;type_usagers;gratuit;nb_places;nb_pr;nb_pmr;nb_voitures_electriques;nb_velo;nb_2r_el;nb_autopartage;nb_2_rm;nb_covoit;hauteur_max;num_siret;xlong;ylat;tarif_pmr;tarif_1h;tarif_2h;tarif_3h;tarif_4h;tarif_24h;abo_resident;abo_non_resident;type_ouvrage;info;id_entrees;adress_geo_entrees;arrdt;deleg;tel;horaire_na;asc_surf;date_ta;ab_1m_e;ab_1a_e;tarif_pr;pr_1a_mine;pr_1a_maxe;tarif_res;tf_res_1ae;date_th;tf_15mn_e;tf_30mn_e;tf_1h30_e;tf_7h_e;tf_8h_e;tf_9h_e;tf_10h_e;tf_11h_e;tf_12h_e;abpmr_1m_e;abpmr_1t_e;abpmr_1a_e;mis_a_jour;abve_1m_e;abve_1t_e;abve_1a_e;tmoto_1ehe;abmoto_1me;abmoto_1te;abmoto_1ae;tvelo_1m_e;point_x_entrees;point_y_entrees;zones_res;tf_15mn_mo;tf_30mn_mo;tf_24h_mot;tf_pr_moto;pr_1a_minm;pr_1a_maxm;tf_res_mo;tf_res_1am;parc_amod;ab_1a_patt;parc_relai;ab_1m_rela;tf_res_1me;pass_2rm;pass_2rm_1h;pass_2rm_1m;pass_2rm_3m;pass_2rm_1a;geo_shape;geo_point_2d
75104-P-025;LOBAU;75104;2 quater rue de lobau, 75004, Paris;https://www.sags-parking.fr/parking/66/paris-lobau-marais-hotel-de-ville;tous;0;726;0;17;192;118;4;1;186;0;190;38933781700065;2.35340985;48.85610166;tarif_special;4.85;9.7;14.55;19.4;43.65;177.3;286.0;ouvrage;tarif PMR = 2,40 euros;25-E-A,25-E-B;2 QUATER RUE DE LOBAU,5 TER RUE DE LOBAU;4;SAGS;0142778853;7j / 7;OUI;2025-01-01T01:00:00+00:00;286.0;2860.0;NON;;;OUI;1773.0;2025-08-01T02:00:00+00:00;1.25;2.45;7.3;33.95;38.8;43.65;43.65;43.65;43.65;0.0;0.0;0.0;2025-09-01T02:00:00+00:00;226.7;634.6;2266.2;1.65;100.1;280.2;1001.0;10.0;652557.337 | 652567.259;6861979.121 | 6862058.364;1E,2E,3E,4E,5G,5J,6E,11G,34F;0.45;0.85;14.85;NON;;;OUI;619.0;NON;3575.0;NON;;177.3;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3534098472209912, 48.85610166098035], ""type"": ""Point""}";48.85610166098035, 2.3534098472209912
75110-P-130;FRANZ LISZT;75110;32 ter rue des petits hotels, 75010, Paris;https://fr.parkindigo.com/parking/paris-75010/franz-liszt-75100300;tous;0;236;0;5;0;0;0;0;0;0;190;30464607800481;2.35265508;48.87756471;tarif_special;5.3;10.6;15.9;21.2;47.7;;275.0;ouvrage;;130-E-A;32 TER RUE DES PETITS HOTELS;10;INDIGO;0141720255;7j / 7;OUI;2025-04-01T02:00:00+00:00;275.0;2860.0;NON;;;NON;;2025-01-01T01:00:00+00:00;1.35;2.7;8.0;37.1;42.4;47.7;47.7;47.7;47.7;0.0;0.0;0.0;2025-09-01T02:00:00+00:00;192.0;546.0;2002.0;;96.0;273.0;1001.0;10.0;652521.524;6864366.101;;;;;NON;;;NON;;NON;3575.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3526550836173907, 48.877564713407246], ""type"": ""Point""}";48.877564713407246, 2.3526550836173907
75116-P-138;VERSAILLES REYNAUD;75116;178 ter avenue de versailles, 75016, Paris;https://fr.parkindigo.com/parking/paris-75016/versailles-reynaud-75160900;tous;0;242;0;5;14;0;0;0;14;0;190;69200653900138;2.26260484;48.83966022;;5.5;11.0;16.5;22.0;0.0;;243.0;ouvrage;;138-E-A;178 TER AVENUE DE VERSAILLES;16;INDIGO;0145484330;7j / 7;OUI;2025-04-01T02:00:00+00:00;243.0;2527.0;NON;;;NON;;2025-01-01T01:00:00+00:00;1.4;2.8;8.3;38.5;44.0;49.5;0.0;0.0;0.0;;;;2025-09-01T02:00:00+00:00;;;;1.9;102.0;291.0;1060.0;;645877.754;6860209.397;;0.5;1.0;17.1;NON;;;NON;;NON;3158.0;NON;;;OUI;0.8;70.0;199.0;770.0;"{""coordinates"": [2.2626048421738476, 48.839660214386925], ""type"": ""Point""}";48.839660214386925, 2.2626048421738476
75108-P-125;CHAMPS ELYSEES PIERRE CHARRON;75108;67 ter rue pierre charron, 75008, Paris;https://fr.parkindigo.com/parking/paris-75008/pierre-charron-champs-elysees-75081900;tous;0;361;0;8;19;80;0;0;19;0;195;39342218300045;2.30459026;48.87021579;tarif_special;5.7;11.4;17.1;22.8;51.3;258.0;323.0;ouvrage;tarif petit rouleur -40 % = contacter le parc,tarif PMR = 2,85 euros;125-E-A;67 TER RUE PIERRE CHARRON;8;INDIGO;0141720261;7j / 7;OUI;2025-04-01T02:00:00+00:00;323.0;3359.0;OUI;2015.25;2687.0;NON;;2025-01-01T01:00:00+00:00;1.45;2.9;8.6;39.9;45.6;51.3;51.3;51.3;51.3;161.0;459.0;1679.0;2025-09-01T02:00:00+00:00;161.0;459.0;1679.0;1.95;113.0;321.0;1175.0;10.0;648989.178;6863578.929;7E,7G,8E,8F,8H,16G,16H,16I,16K;0.5;1.0;17.55;OUI;705.0;940.0;NON;;NON;6724.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3045902622131673, 48.8702157850909], ""type"": ""Point""}";48.8702157850909, 2.3045902622131673
75107-P-155;SEVRES BABYLONE;75107;1 bis rue de babylone, 75007, Paris;https://fr.parkindigo.com/parking/paris-75007/sevres-babylone-75071100;tous;0;862;0;18;47;137;5;0;47;0;190;30464607800481;2.32495873;48.8515934;tarif_special;5.1;10.2;15.3;20.4;45.9;248.0;331.0;ouvrage;tarif petit rouleur -44 % = contacter le parc,tarif PMR = 2,55 euros;155-M-A;1 BIS RUE DE BABYLONE;7;INDIGO;0145484330;7j / 7;OUI;2025-05-01T02:00:00+00:00;331.0;3442.0;OUI;1935.75;2581.0;NON;;2025-02-01T01:00:00+00:00;1.3;2.6;7.7;35.7;40.8;45.9;45.9;45.9;45.9;165.0;471.0;1721.0;2025-09-01T02:00:00+00:00;165.0;471.0;1721.0;1.75;115.0;327.0;1204.0;10.0;650465.54;6861495.314;6E,6F,7L,7M,7N;0.45;0.9;15.75;OUI;676.5;902.0;NON;;NON;4302.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3249587337003255, 48.85159339414594], ""type"": ""Point""}";48.85159339414594, 2.3249587337003255
75110-P-131;EURONORD LARIBOISIERE;75110;10 ter rue ambroise pare, 75010, Paris;https://fr.parkindigo.com/parking/paris-75010/euronord-lariboisiere-75100400;tous;0;461;0;10;0;6;0;0;0;0;190;33979635100072;2.35217631;48.88204018;tarif_special;5.3;10.6;15.9;21.2;47.7;195.0;244.0;ouvrage;tarif petit rouleur -40 % = contacter le parc,tarif PMR = 2,65 euros;131-E-A;10 TER RUE AMBROISE PARE;10;INDIGO;0141720255;7j / 7;OUI;2025-04-01T02:00:00+00:00;244.0;2537.0;OUI;1521.75;2029.0;NON;;2025-01-01T01:00:00+00:00;1.35;2.7;8.0;37.1;42.4;47.7;47.7;47.7;47.7;122.0;348.0;1268.0;2025-09-01T02:00:00+00:00;122.0;348.0;1268.0;1.85;85.0;243.0;887.0;10.0;652490.493;6864864.032;10E,10F,10G,19E,19F,19G,19H,19J,19K,19L,19M,19N,19P;0.5;0.95;16.65;OUI;531.75;709.0;NON;;NON;3171.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.352176313316776, 48.882040177817316], ""type"": ""Point""}";48.882040177817316, 2.352176313316776
75118-P-038;PORTE DE CLIGNANCOURT;75118;20 ter avenue de la porte de clignancourt, 75018, Paris;https://www.sags-parking.fr/parking/166/paris-porte-de-clignancourt;tous;0;522;0;13;4;20;0;0;4;0;190;38933781700065;2.34452756;48.89960751;tarif_special;4.0;8.0;12.0;16.0;36.0;100.5;145.0;ouvrage;tarif PMR = 2,00 euros;38-E-A;20 TER AVENUE DE LA PORTE DE CLIGNANCOURT;18;SAGS;0142640382;7j / 7;OUI;2025-01-01T01:00:00+00:00;145.0;1450.0;NON;;;OUI;1005.0;2024-05-01T02:00:00+00:00;1.0;2.0;6.0;28.0;32.0;36.0;36.0;36.0;36.0;72.5;203.0;725.0;2025-09-01T02:00:00+00:00;110.1;308.2;1100.6;1.4;50.8;142.2;508.0;10.0;651945.784;6866822.054;18E,18F,18G,18H,18J,18K,18L,18M,18N,18P,18R,18S,18T;0.35;0.7;12.6;NON;;;OUI;352.0;NON;1812.0;NON;;100.5;OUI;0.8;70.0;199.0;770.0;"{""coordinates"": [2.344527559001447, 48.899607507984825], ""type"": ""Point""}";48.899607507984825, 2.344527559001447
75106-P-003;ODEON;75106;8 ter rue de l ecole de medecine, 75006, Paris;https://fr.parkindigo.com/parking/paris-75006/odeon-75061600;tous;0;276;0;6;0;15;8;0;0;0;190;64202088700419;2.34112092;48.85096233;tarif_special;4.6;9.2;13.8;18.4;41.4;170.0;320.0;ouvrage;tarif PMR = 2,30 euros;3-E-A;8 TER RUE DE L ECOLE DE MEDECINE;6;INDIGO;0140469561;7j / 7;OUI;2024-01-01T01:00:00+00:00;320.0;3200.0;NON;;;OUI;1700.0;2022-10-01T02:00:00+00:00;1.15;2.3;6.9;32.2;36.8;41.4;41.4;41.4;41.4;0.0;0.0;0.0;2025-09-01T02:00:00+00:00;240.0;684.0;2400.0;1.6;96.0;273.6;960.0;10.0;651650.906;6861415.128;4E,5E,5F,5G,5H,5J,6E,6F,6G,7L,7M;0.4;0.8;14.4;NON;;;OUI;595.0;NON;3840.0;NON;;170.0;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3411209169681033, 48.85096232856644], ""type"": ""Point""}";48.85096232856644, 2.3411209169681033
75105-P-076;PATRIARCHES;75105;42 ter rue daubenton, 75005, Paris;https://fr.parkindigo.com/parking/paris-75005/patriarches-75050300;tous;0;317;0;7;16;105;0;0;16;0;190;50472714000056;2.3508884;48.84034371;tarif_special;5.0;10.0;15.0;20.0;45.0;260.0;325.0;ouvrage;tarif petit rouleur -40 % = contacter le parc,tarif PMR = 2,50 euros;76-E-A;42 TER RUE DAUBENTON;5;INDIGO;0143374353;7j / 7;OUI;2025-05-01T02:00:00+00:00;325.0;3380.0;OUI;2028.0;2704.0;NON;;2024-02-01T01:00:00+00:00;1.25;2.5;7.5;35.0;40.0;45.0;45.0;45.0;45.0;162.0;462.0;1690.0;2025-09-01T02:00:00+00:00;162.0;462.0;1690.0;1.75;113.0;321.0;1183.0;10.0;652357.93;6860228.506;5E,5F,5G,5H,5J,6E,6G,13H,13J,13K,14P;0.45;0.9;15.75;OUI;709.5;946.0;NON;;NON;4225.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3508884042109233, 48.84034371247259], ""type"": ""Point""}";48.84034371247259, 2.3508884042109233
75107-P-071;GOURAUD;75107;5 avenue emile pouvillon, 75007, Paris;https://www.saemes.fr/fr/parking/parking-gouraud;abonnés;0;0;0;0;0;0;0;0;0;0;190;31703299300741;2.29913416;48.85745971;;;;;;;;;ouvrage;abonnes tres longue duree;71-E-A;5 AVENUE EMILE POUVILLON;7;SAEMES;0145484330;POUR ABONNES;NON;1900-01-01T00:09:21+00:00;;;NON;;;NON;;1900-01-01T00:09:21+00:00;;;;;;;;;;;;;2025-09-01T02:00:00+00:00;;;;;;;;;648576.374;6862164.102;7E,7F,7G,7J,15E;;;;NON;;;NON;;OUI;;NON;;;NON;;;;;"{""coordinates"": [2.2991341604743316, 48.857459708094616], ""type"": ""Point""}";48.857459708094616, 2.2991341604743316
75116-P-162;JEAN BOUIN;75116;17 rue nungesser et coli, 75016, Paris;https://www.saemes.fr/fr/parking/parking-jean-bouin;tous;0;483;0;12;25;15;0;0;25;0;190;31703299300741;2.25210919;48.84430241;tarif_special;4.3;8.6;12.9;17.2;38.7;135.0;169.0;ouvrage;tarif petit rouleur -40 % = contacter le parc;162-M-A;17 RUE NUNGESSER ET COLI;16;SAEMES;0146519018;7j / 7;OUI;2025-01-01T01:00:00+00:00;169.0;1690.0;OUI;1012.0;1350.0;NON;;2025-01-01T01:00:00+00:00;1.1;2.2;6.5;30.1;34.4;38.7;38.7;38.7;38.7;84.0;239.0;840.0;2025-09-01T02:00:00+00:00;143.0;405.0;1430.0;1.5;59.0;168.0;590.0;11.0;645112.321;6860732.801;16R,16S,16T,16U,16V,16W,16X,16Y,16Z,+ riverains rue Ningesser et Coli de Boulogne;0.4;0.8;13.5;OUI;350.0;470.0;NON;;NON;2110.0;NON;;;OUI;0.8;70.0;199.0;770.0;"{""coordinates"": [2.252109185193919, 48.84430240843255], ""type"": ""Point""}";48.84430240843255, 2.252109185193919
75108-P-002;MALESHERBES ANJOU;75108;20 ter boulevard malesherbes, 75008, Paris;https://www.sags-parking.fr/parking/67/paris-malesherbes-anjou;tous;0;846;0;12;29;117;3;0;29;0;190;38933781700065;2.32170183;48.87250966;tarif_special;5.3;10.6;15.9;21.2;47.7;206.5;332.0;ouvrage;tarif PMR = 2,65 euros;2-E-A,2-E-B;20 TER BOULEVARD MALESHERBES,35 TER BOULEVARD MALESHERBES;8;SAGS;0142650611;7j / 7;NON;2025-01-01T01:00:00+00:00;332.0;3320.0;NON;;;OUI;1940.0;2025-08-01T02:00:00+00:00;1.35;2.7;8.0;37.1;42.4;47.7;47.7;47.7;47.7;0.0;0.0;0.0;2025-09-01T02:00:00+00:00;276.9;775.3;2768.7;1.85;116.2;325.36;1162.0;10.0;650246.533 | 650190.044;6863823.072 | 6863891.07;1E,2E,8H,8J,8K,8L;0.5;0.95;16.65;NON;;;OUI;722.0;NON;4150.0;NON;;206.5;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.321701826579308, 48.872509658750424], ""type"": ""Point""}";48.872509658750424, 2.321701826579308
75101-P-008;LES HALLES ST EUSTACHE;75101;22 rue des halles, 75001, Paris;https://www.saemes.fr/fr/parking/parking-les-halles-st-eustache;tous;0;253;0;6;2;52;0;6;2;0;185;31703299300741;2.34596398;48.86068216;tarif_special;4.8;9.6;14.4;19.2;43.2;232.0;290.0;ouvrage;tarif petit rouleur -40 % = contacter le parc,tarif PMR = 2,40 euros;8-E-A;22 RUE DES HALLES;1;SAEMES;0142365737;7j / 7;OUI;2025-01-01T01:00:00+00:00;290.0;2900.0;OUI;1740.0;2320.0;NON;;2025-01-01T01:00:00+00:00;1.2;2.4;7.2;33.6;38.4;43.2;43.2;43.2;43.2;145.0;401.0;1450.0;2025-09-01T02:00:00+00:00;145.0;401.0;1450.0;1.65;101.0;281.0;1010.0;18.0;652015.238;6862492.932;TROIS PREMIERS ARRONDISSEMENTS;0.45;0.85;14.85;OUI;607.0;810.0;NON;;NON;3620.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.3459639824912317, 48.86068215617949], ""type"": ""Point""}";48.86068215617949, 2.3459639824912317
75115-P-021;MAIRIE DU 15 EME LECOURBE;75115;147 rue lecourbe, 75015, Paris;https://www.saemes.fr/fr/parking/parking-mairie-du-15eme-lecourbe;tous;0;189;0;6;3;20;8;0;3;0;190;31703299300741;2.29956743;48.84162434;tarif_special;4.6;9.2;13.8;18.4;41.4;202.0;253.0;ouvrage;tarif petit rouleur -40 % = contacter le parc;21-E-A;147 RUE LECOURBE;15;SAEMES;0148285708;7j / 7;OUI;2025-01-01T01:00:00+00:00;253.0;2530.0;OUI;1510.0;2020.0;NON;;2025-01-01T01:00:00+00:00;1.15;2.3;6.9;32.2;36.8;41.4;41.4;41.4;41.4;126.0;360.0;1260.0;2025-09-01T02:00:00+00:00;126.0;360.0;1260.0;1.6;88.0;250.0;880.0;12.0;648592.544;6860403.086;15J,15K,15L,15P,15R,15V;0.4;0.8;14.4;OUI;520.0;700.0;NON;;NON;3160.0;NON;;;OUI;0.8;70.0;199.0;770.0;"{""coordinates"": [2.2995674310918996, 48.84162433640969], ""type"": ""Point""}";48.84162433640969, 2.2995674310918996
75118-P-073;DAMREMONT;75118;73 ter rue damremont, 75018, Paris;https://www.sags-parking.fr/parking/164/paris-damremont;abonnés;0;46;0;3;9;26;4;2;9;0;220;38933781700065;2.33575449;48.8928896;tarif_special;;;;;;151.7544;238.4;ouvrage;;73-M-A;73 TER RUE DAMREMONT;18;SAGS;0385204315;POUR ABONNES;NON;1900-01-01T00:09:21+00:00;238.4;2384.0;NON;;;OUI;1517.544;1900-01-01T00:09:21+00:00;;;;;;;;;;0.0;0.0;0.0;2025-09-01T02:00:00+00:00;186.3;502.9;1862.6;;83.44;233.632;834.4;10.0;651296.341;6866080.43;17R,17U,18E,18N,18P,18R,18S;;;;NON;;;OUI;541.98;NON;2980.0;NON;;151.7544;OUI;;70.0;199.0;770.0;"{""coordinates"": [2.3357544919147903, 48.892889595874315], ""type"": ""Point""}";48.892889595874315, 2.3357544919147903
75108-P-014;SAINT AUGUSTIN;75108;18 rue de laborde, 75008, Paris;https://www.saemes.fr/fr/parking/parking-st-augustin-bergson;tous;0;777;0;10;316;70;30;8;316;0;190;31703299300741;2.32032135;48.87574961;tarif_special;4.9;9.8;14.7;19.6;44.1;248.0;310.0;ouvrage;tarif petit rouleur -44 % = contacter le parc;14-E-A;18 RUE DE LABORDE;8;SAEMES;0144826800;7j / 7;PREVU;2025-01-01T01:00:00+00:00;310.0;3100.0;OUI;1730.0;2480.0;NON;;2025-01-01T01:00:00+00:00;1.25;2.5;7.4;34.3;39.2;44.1;44.1;44.1;44.1;155.0;434.0;1550.0;2025-09-01T02:00:00+00:00;248.0;694.0;2480.0;1.7;108.0;303.0;1080.0;12.0;650148.378;6864184.201;8H,8J,8K,8L,9E,9G,17K,17R;0.45;0.9;15.3;OUI;600.0;860.0;NON;;NON;3870.0;NON;;;OUI;1.2;90.0;256.0;990.0;"{""coordinates"": [2.320321350264016, 48.87574960557976], ""type"": ""Point""}";48.87574960557976, 2.320321350264016
